   0.0000000e+00   0.0000000e+00
   5.9147252e-20   5.0376118e-20
   1.9822709e-20   1.5353806e-19
  -2.1756070e-19   1.5575991e-19
  -2.2616359e-19   2.3166326e-19
  -4.5488014e-19   3.3341934e-19
  -5.9676212e-19   3.7764093e-19
  -8.1914058e-19   3.9250221e-19
  -9.2475411e-19   3.4036620e-19
  -9.5822251e-19   3.7261382e-19
  -8.2199588e-19   3.0615926e-19
  -7.4474505e-19   3.6922959e-19
  -6.8444639e-19   6.1511435e-19
  -7.4396015e-19   9.6804162e-19
  -1.0310472e-18   1.3245512e-18
  -1.4940085e-18   1.2642952e-18
  -1.7155590e-18   8.0837210e-19
  -1.2922595e-18   2.9504861e-19
  -5.1852596e-19   3.4007036e-19
  -5.9195356e-20   1.2446086e-18
  -5.2243440e-19   1.9777795e-18
  -1.2457062e-18   1.5654028e-18
  -9.4623037e-19   3.5751256e-19
   3.7014574e-19  -5.6954520e-20
   1.3172100e-18   9.2473825e-19
   6.2280747e-19   1.5518420e-18
  -1.8765100e-19   6.9507615e-19
   8.6133786e-19  -5.5388986e-19
   2.3589007e-18  -3.2796522e-19
   2.4467934e-18   5.2015730e-19
   1.6798405e-18   2.1941310e-19
   2.1356856e-18  -7.9480112e-19
   3.2804773e-18  -8.4732846e-19
   3.5093910e-18  -1.7680026e-19
   3.0808483e-18  -5.0354054e-19
   3.4966315e-18  -1.2349950e-18
   4.2549346e-18  -1.2150790e-18
   4.3857160e-18  -8.7700799e-19
   4.2598218e-18  -1.1106656e-18
   4.5670712e-18  -1.4596353e-18
   4.9909690e-18  -1.3563721e-18
   4.8837165e-18  -1.1804253e-18
   4.8224033e-18  -1.2647747e-18
   4.9453072e-18  -1.2849434e-18
   4.9515187e-18  -1.1459943e-18
   4.8358737e-18  -9.8198368e-19
   4.4990789e-18  -1.0377078e-18
   4.4066238e-18  -8.8922632e-19
   4.2109941e-18  -6.6584431e-19
   3.9239627e-18  -5.2114420e-19
   3.7093182e-18  -2.9925460e-19
   3.4621344e-18  -1.3728964e-19
   3.1317717e-18   1.3780352e-19
   2.8172067e-18   4.0674051e-19
   2.4239929e-18   6.5435999e-19
   2.0894622e-18   8.9730880e-19
   1.6076977e-18   1.0778871e-18
   1.1731097e-18   1.2988480e-18
   8.0772284e-19   1.4760596e-18
   3.6901324e-19   1.6614409e-18
  -1.1560660e-19   1.8383708e-18
  -4.1838150e-19   2.0688640e-18
  -8.3293912e-19   2.2013292e-18
  -1.1681362e-18   2.1962891e-18
  -1.4031420e-18   2.3576603e-18
  -1.7751311e-18   2.4923204e-18
  -2.0524199e-18   2.5486178e-18
  -2.4384403e-18   2.5715335e-18
  -2.5791442e-18   2.5861363e-18
  -2.8953846e-18   2.6649762e-18
  -3.1033276e-18   2.6532601e-18
  -3.3335887e-18   2.6763212e-18
  -3.5448045e-18   2.6199194e-18
  -3.6941010e-18   2.5437282e-18
