   0.0000000e+00   0.0000000e+00
  -1.4990321e-03  -3.8169221e-03
  -5.7320842e-03  -1.4595350e-02
  -8.4609617e-03  -2.1543746e-02
  -4.1704217e-03  -1.0618943e-02
   0.0000000e+00   0.0000000e+00
   0.0000000e+00   0.0000000e+00
   3.8182263e-02   9.0237495e-02
  -1.1597193e-02  -2.7563024e-02
  -1.1883131e-02  -2.8893433e-02
   5.9647210e-02   1.4074113e-01
   0.0000000e+00   0.0000000e+00
   9.0992659e-03  -3.5771046e-03
   1.7973768e-03  -7.0763700e-04
  -1.9100289e-02   7.5045841e-03
   1.4468120e-02  -5.6838343e-03
   3.3064528e-02  -1.2987477e-02
   2.9459306e-02  -1.1570725e-02
   4.4579718e-02  -1.8562848e-02
   1.1128535e-02  -5.0062942e-03
  -1.4658832e-01   5.9457331e-02
   1.4975868e-01  -6.0675743e-02
   4.7833955e-01  -1.9431646e-01
   4.2113841e-01  -1.7110808e-01
   0.0000000e+00   0.0000000e+00
   9.2878119e-03   2.3637449e-02
   4.3124006e-03   1.0966133e-02
  -4.3394553e-02  -1.1046635e-01
  -3.0339898e-02  -7.7230977e-02
   0.0000000e+00   0.0000000e+00
   0.0000000e+00   0.0000000e+00
   4.0143162e-02   9.6044183e-02
   1.2482142e-02   3.1344522e-02
  -6.4091748e-02  -1.5807170e-01
  -2.6461457e-02  -6.6407598e-02
   0.0000000e+00   0.0000000e+00
   1.3174997e-02  -5.1767544e-03
   1.0079368e-02  -3.9605143e-03
  -9.3955371e-03   3.6908365e-03
  -1.5741205e-02   6.1836238e-03
   4.3699517e-03  -1.7181032e-03
   7.6802112e-03  -3.0185806e-03
   1.3902862e-01  -5.6667638e-02
   1.5966470e-01  -6.5528104e-02
  -1.8033620e-01   7.3319556e-02
  -4.0814853e-01   1.6569858e-01
   1.5522754e-01  -7.0794486e-02
   1.9848760e-01  -8.7179668e-02
   1.9986984e-03  -7.8425406e-04
   3.0034971e-03  -1.1787975e-03
   9.4947279e-03  -3.7276124e-03
   1.0384596e-02  -4.0769268e-03
   3.6711169e-03  -1.4407449e-03
   2.4202819e-03  -9.4958519e-04
  -1.3498672e-02   5.3013617e-03
  -1.8599155e-02   7.3060073e-03
  -7.1333636e-03   2.8055214e-03
   5.3245668e-02  -2.0914137e-02
   2.6698802e-02  -1.0484063e-02
   1.5104982e-02  -5.9289736e-03
